split,subject_key,site,threshold,min_size_voxels,dice,predicted_voxels,reference_voxels,volume_ratio,recall_voxelwise
train,training_Utrecht_Utrecht_41,Utrecht,1.5,2,0.8152023973743043,9061,11962,0.7574820264169871,0.7163517806386892
train,training_Utrecht_Utrecht_41,Utrecht,1.5,3,0.8152137648348505,9019,11962,0.7539709078749373,0.7149306136097643
train,training_Utrecht_Utrecht_41,Utrecht,1.5,5,0.8158586099832816,8973,11962,0.7501253970907875,0.7139274368834643
train,training_Utrecht_Utrecht_41,Utrecht,1.6,0,0.7315471226021685,7222,11962,0.6037451931115199,0.5866075907038957
train,training_Utrecht_Utrecht_41,Utrecht,1.6,2,0.7313892221816475,7207,11962,0.6024912222036449,0.5860224042802207
train,training_Utrecht_Utrecht_41,Utrecht,1.6,3,0.7310884886452623,7193,11962,0.6013208493562949,0.5853536197960207
train,training_Utrecht_Utrecht_41,Utrecht,1.6,5,0.7304656875555323,7171,11962,0.599481692024745,0.5841832469486707
train,training_Utrecht_Utrecht_49,Utrecht,1.05,0,0.11751579130068249,151679,9644,15.72781003732891,0.9828909166321028
train,training_Utrecht_Utrecht_49,Utrecht,1.05,2,0.11777203488805507,151328,9644,15.691414350891746,0.9828909166321028
train,training_Utrecht_Utrecht_49,Utrecht,1.05,3,0.11793697416239358,151052,9644,15.6627955205309,0.9825798423890502
train,training_Utrecht_Utrecht_49,Utrecht,1.05,5,0.11818998203951307,150708,9644,15.627125673994193,0.9825798423890502
train,training_Utrecht_Utrecht_49,Utrecht,1.1,0,0.15772311499807695,109958,9644,11.401700539195355,0.978017420157611
train,training_Utrecht_Utrecht_49,Utrecht,1.1,2,0.15847274621673627,109367,9644,11.340418913313977,0.9778100373289091
train,training_Utrecht_Utrecht_49,Utrecht,1.1,3,0.1590611897108822,108889,9644,11.290854417254252,0.9774989630858565
train,training_Utrecht_Utrecht_49,Utrecht,1.1,5,0.15974565493853327,108306,9644,11.23040232268768,0.9768768145997512
train,training_Utrecht_Utrecht_49,Utrecht,1.15,0,0.21705715217290047,76232,9644,7.90460389879718,0.9664039817503111
train,training_Utrecht_Utrecht_49,Utrecht,1.15,2,0.21867849473721265,75577,9644,7.836686022397346,0.9661965989216093
train,training_Utrecht_Utrecht_49,Utrecht,1.15,3,0.21986376568642496,75063,9644,7.783388635420987,0.9655744504355039
train,training_Utrecht_Utrecht_49,Utrecht,1.15,5,0.22116151456356906,74367,9644,7.711219411032767,0.9632932393197843
train,training_Utrecht_Utrecht_49,Utrecht,1.2,0,0.3035032320994594,50843,9644,5.271982579842389,0.9517834923268353
train,training_Utrecht_Utrecht_49,Utrecht,1.2,2,0.3063357937276644,50238,9644,5.2092492741601,0.9510576524263791
train,training_Utrecht_Utrecht_49,Utrecht,1.2,3,0.3085625778645746,49754,9644,5.159062629614268,0.950228121111572
train,training_Utrecht_Utrecht_49,Utrecht,1.2,5,0.3103524491218525,49173,9644,5.0988179178764,0.946391538780589
train,training_Utrecht_Utrecht_49,Utrecht,1.25,0,0.4168970885517113,33393,9644,3.4625673994193282,0.9302156781418498
train,training_Utrecht_Utrecht_49,Utrecht,1.25,2,0.4214337777150784,32887,9644,3.410099543757777,0.9292824554126918
train,training_Utrecht_Utrecht_49,Utrecht,1.25,3,0.4251657832814394,32429,9644,3.3626088759850683,0.9274160099543758
train,training_Utrecht_Utrecht_49,Utrecht,1.25,5,0.42853016224543833,31898,9644,3.3075487349647448,0.9229572791372874
train,training_Utrecht_Utrecht_49,Utrecht,1.3,0,0.5441397445529677,22300,9644,2.312318540024886,0.9011820821236002
train,training_Utrecht_Utrecht_49,Utrecht,1.3,2,0.550704404112197,21872,9644,2.2679386146827043,0.8998340937370386
train,training_Utrecht_Utrecht_49,Utrecht,1.3,3,0.5565831727681438,21496,9644,2.228950642886769,0.8985897967648279
train,training_Utrecht_Utrecht_49,Utrecht,1.3,5,0.5618475991649269,21012,9644,2.1787639983409375,0.8929904603898797
train,training_Utrecht_Utrecht_49,Utrecht,1.35,0,0.6604938271604939,15628,9644,1.620489423475736,0.8654085441725425
train,training_Utrecht_Utrecht_49,Utrecht,1.35,2,0.6681903845382734,15295,9644,1.5859601824968892,0.86395686437163
train,training_Utrecht_Utrecht_49,Utrecht,1.35,3,0.674264854998986,15011,9644,1.556511820821236,0.8618830360846121
train,training_Utrecht_Utrecht_49,Utrecht,1.35,5,0.6805670018130872,14624,9644,1.516383243467441,0.856283699709664
train,training_Utrecht_Utrecht_49,Utrecht,1.4,0,0.7365061485027692,11662,9644,1.2092492741600995,0.8135628369970966
train,training_Utrecht_Utrecht_49,Utrecht,1.4,2,0.7435300821501496,11415,9644,1.1836374948154293,0.8118000829531314
train,training_Utrecht_Utrecht_49,Utrecht,1.4,3,0.7485503426462836,11223,9644,1.163728743260058,0.8098299460804645
train,training_Utrecht_Utrecht_49,Utrecht,1.4,5,0.7500484214603912,11008,9644,1.1414350891746163,0.8030900041476565
train,training_Utrecht_Utrecht_49,Utrecht,1.5,0,0.7487855655794587,7648,9644,0.79303193695562,0.6712982165076732
train,training_Utrecht_Utrecht_49,Utrecht,1.5,2,0.7505377594325912,7557,9644,0.7835960182496889,0.6693280796350062
train,training_Utrecht_Utrecht_49,Utrecht,1.5,3,0.7505402721803633,7477,9644,0.7753007051016176,0.6662173372044795
train,training_Utrecht_Utrecht_49,Utrecht,1.5,5,0.7510583254938852,7364,9644,0.7635835752799668,0.6622770634591456
train,training_Utrecht_Utrecht_49,Utrecht,1.6,0,0.6615212085229897,5515,9644,0.5718581501451679,0.5199087515553712
train,training_Utrecht_Utrecht_49,Utrecht,1.6,2,0.6613767109700456,5479,9644,0.5681252592285359,0.5185607631688096
train,training_Utrecht_Utrecht_49,Utrecht,1.6,3,0.6608315098468271,5437,9644,0.5637702198257984,0.5166943177104936
train,training_Utrecht_Utrecht_49,Utrecht,1.6,5,0.6592938041305796,5366,9644,0.5564081294068851,0.5130651182082123
train,training_Utrecht_Utrecht_8,Utrecht,1.05,0,0.005626831099876252,188548,546,345.3260073260073,0.9743589743589743
train,training_Utrecht_Utrecht_8,Utrecht,1.05,2,0.005623183187635351,188315,546,344.8992673992674,0.9725274725274725
train,training_Utrecht_Utrecht_8,Utrecht,1.05,3,0.005606812966682389,188153,546,344.6025641025641,0.9688644688644689
train,training_Utrecht_Utrecht_8,Utrecht,1.05,5,0.005559563722785724,187958,546,344.24542124542126,0.9597069597069597
train,training_Utrecht_Utrecht_8,Utrecht,1.1,0,0.006981086127120708,147282,546,269.74725274725273,0.945054945054945
train,training_Utrecht_Utrecht_8,Utrecht,1.1,2,0.006983713708419782,146940,546,269.1208791208791,0.9432234432234432
train,training_Utrecht_Utrecht_8,Utrecht,1.1,3,0.006941331485933956,146688,546,268.65934065934067,0.9358974358974359
train,training_Utrecht_Utrecht_8,Utrecht,1.1,5,0.006767290973087424,146337,546,268.0164835164835,0.9102564102564102
train,training_Utrecht_Utrecht_8,Utrecht,1.15,0,0.008828749290546932,110455,546,202.2985347985348,0.8974358974358975
train,training_Utrecht_Utrecht_8,Utrecht,1.15,2,0.008812406130684182,109980,546,201.42857142857142,0.891941391941392
train,training_Utrecht_Utrecht_8,Utrecht,1.15,3,0.008586573721090658,109626,546,200.78021978021977,0.8663003663003663
train,training_Utrecht_Utrecht_8,Utrecht,1.15,5,0.008409339657059468,109094,546,199.80586080586082,0.8443223443223443
train,training_Utrecht_Utrecht_8,Utrecht,1.2,0,0.011483779161933768,79567,546,145.72710622710622,0.8424908424908425
train,training_Utrecht_Utrecht_8,Utrecht,1.2,2,0.01141549641065614,78995,546,144.67948717948718,0.8315018315018315
train,training_Utrecht_Utrecht_8,Utrecht,1.2,3,0.011334168216259977,78507,546,143.78571428571428,0.8205128205128205
train,training_Utrecht_Utrecht_8,Utrecht,1.2,5,0.010909044566505665,77921,546,142.71245421245422,0.7838827838827839
train,training_Utrecht_Utrecht_8,Utrecht,1.25,0,0.014494301994301994,55614,546,101.85714285714286,0.7454212454212454
train,training_Utrecht_Utrecht_8,Utrecht,1.25,2,0.014387712893189216,55057,546,100.83699633699634,0.7326007326007326
train,training_Utrecht_Utrecht_8,Utrecht,1.25,3,0.014345118120244775,54525,546,99.86263736263736,0.7234432234432234
train,training_Utrecht_Utrecht_8,Utrecht,1.25,5,0.014008125448094565,53851,546,98.62820512820512,0.6978021978021978
train,training_Utrecht_Utrecht_8,Utrecht,1.3,0,0.01878033900103451,37153,546,68.04578754578755,0.6483516483516484
train,training_Utrecht_Utrecht_8,Utrecht,1.3,2,0.018685046577997955,36596,546,67.02564102564102,0.6355311355311355
train,training_Utrecht_Utrecht_8,Utrecht,1.3,3,0.018588171163804852,36144,546,66.1978021978022,0.6245421245421245
train,training_Utrecht_Utrecht_8,Utrecht,1.3,5,0.017521485999445523,35524,546,65.06227106227107,0.5787545787545788
train,training_Utrecht_Utrecht_8,Utrecht,1.35,0,0.02533316829640632,23691,546,43.39010989010989,0.5622710622710623
train,training_Utrecht_Utrecht_8,Utrecht,1.35,2,0.025483081596489748,23156,546,42.41025641025641,0.5531135531135531
train,training_Utrecht_Utrecht_8,Utrecht,1.35,3,0.02534799793779,22730,546,41.63003663003663,0.5402930402930403
train,training_Utrecht_Utrecht_8,Utrecht,1.35,5,0.023814754602574807,22213,546,40.68315018315018,0.49633699633699635
train,training_Utrecht_Utrecht_8,Utrecht,1.4,0,0.03425347572033045,14343,546,26.26923076923077,0.46703296703296704
train,training_Utrecht_Utrecht_8,Utrecht,1.4,2,0.033821093318608504,13942,546,25.534798534798536,0.44871794871794873
train,training_Utrecht_Utrecht_8,Utrecht,1.4,3,0.0337253790562562,13568,546,24.84981684981685,0.4358974358974359
train,training_Utrecht_Utrecht_8,Utrecht,1.4,5,0.0339454239520082,13123,546,24.034798534798536,0.4249084249084249
train,training_Utrecht_Utrecht_8,Utrecht,1.5,0,0.07708161582852432,4306,546,7.886446886446887,0.3424908424908425
train,training_Utrecht_Utrecht_8,Utrecht,1.5,2,0.0780701754385965,4014,546,7.351648351648351,0.326007326007326
train,training_Utrecht_Utrecht_8,Utrecht,1.5,3,0.07905686546463246,3780,546,6.923076923076923,0.3131868131868132
train,training_Utrecht_Utrecht_8,Utrecht,1.5,5,0.0820969337289812,3498,546,6.406593406593407,0.304029304029304
train,training_Utrecht_Utrecht_8,Utrecht,1.6,0,0.15836832633473305,1121,546,2.053113553113553,0.24175824175824176
train,training_Utrecht_Utrecht_8,Utrecht,1.6,2,0.16329196603527107,985,546,1.804029304029304,0.22893772893772893
train,training_Utrecht_Utrecht_8,Utrecht,1.6,3,0.17593244194229415,875,546,1.6025641025641026,0.22893772893772893
train,training_Utrecht_Utrecht_8,Utrecht,1.6,5,0.18870843000773396,747,546,1.3681318681318682,0.22344322344322345
val,training_Amsterdam_GE3T_100,Amsterdam,1.05,0,0.021372700231353972,161602,1784,90.58408071748879,0.9786995515695067
val,training_Amsterdam_GE3T_100,Amsterdam,1.05,2,0.02139116052559037,161461,1784,90.50504484304933,0.9786995515695067
val,training_Amsterdam_GE3T_100,Amsterdam,1.05,3,0.021402435660919716,161375,1784,90.45683856502242,0.9786995515695067
val,training_Amsterdam_GE3T_100,Amsterdam,1.05,5,0.02138046931540792,161262,1784,90.39349775784753,0.977017937219731
val,training_Amsterdam_GE3T_100,Amsterdam,1.1,0,0.028296408973069342,120493,1784,67.54091928251121,0.9697309417040358
val,training_Amsterdam_GE3T_100,Amsterdam,1.1,2,0.02834183861534555,120297,1784,67.4310538116592,0.9697309417040358
val,training_Amsterdam_GE3T_100,Amsterdam,1.1,3,0.02838648278351615,120105,1784,67.32343049327355,0.9697309417040358
val,training_Amsterdam_GE3T_100,Amsterdam,1.1,5,0.028375902664245868,119939,1784,67.23038116591928,0.9680493273542601
val,training_Amsterdam_GE3T_100,Amsterdam,1.15,0,0.03974626062124014,83658,1784,46.893497757847534,0.9517937219730942
val,training_Amsterdam_GE3T_100,Amsterdam,1.15,2,0.0398951488721451,83289,1784,46.68665919282511,0.9512331838565022
val,training_Amsterdam_GE3T_100,Amsterdam,1.15,3,0.039958955972024014,83003,1784,46.52634529147982,0.9495515695067265
val,training_Amsterdam_GE3T_100,Amsterdam,1.15,5,0.03976552785836935,82661,1784,46.33464125560538,0.9411434977578476
val,training_Amsterdam_GE3T_100,Amsterdam,1.2,0,0.05911116724707241,53637,1784,30.065582959641254,0.9181614349775785
val,training_Amsterdam_GE3T_100,Amsterdam,1.2,2,0.05951123575044615,53130,1784,29.781390134529147,0.9159192825112108
val,training_Amsterdam_GE3T_100,Amsterdam,1.2,3,0.059603619445360294,52810,1784,29.60201793721973,0.9119955156950673
val,training_Amsterdam_GE3T_100,Amsterdam,1.2,5,0.05916634289837376,52267,1784,29.297645739910315,0.8963004484304933
val,training_Amsterdam_GE3T_100,Amsterdam,1.25,0,0.0918274756518057,31278,1784,17.532511210762333,0.850896860986547
val,training_Amsterdam_GE3T_100,Amsterdam,1.25,2,0.09295462928808558,30748,1784,17.23542600896861,0.8475336322869955
val,training_Amsterdam_GE3T_100,Amsterdam,1.25,3,0.09301745635910225,30296,1784,16.982062780269057,0.8363228699551569
val,training_Amsterdam_GE3T_100,Amsterdam,1.25,5,0.09232720355104629,29756,1784,16.679372197309416,0.8161434977578476
val,training_Amsterdam_GE3T_100,Amsterdam,1.3,0,0.1538980383339891,16007,1784,8.972533632286995,0.7673766816143498
val,training_Amsterdam_GE3T_100,Amsterdam,1.3,2,0.1577268773557553,15461,1784,8.666479820627803,0.7623318385650224
val,training_Amsterdam_GE3T_100,Amsterdam,1.3,3,0.15988528410109337,14953,1784,8.381726457399104,0.75
val,training_Amsterdam_GE3T_100,Amsterdam,1.3,5,0.1601627519881635,14437,1784,8.092488789237668,0.7281390134529148
val,training_Amsterdam_GE3T_100,Amsterdam,1.35,0,0.2559375338900336,7437,1784,4.16872197309417,0.6614349775784754
val,training_Amsterdam_GE3T_100,Amsterdam,1.35,2,0.2677201419901523,6949,1784,3.8951793721973096,0.6552690582959642
val,training_Amsterdam_GE3T_100,Amsterdam,1.35,3,0.2754676516144406,6609,1784,3.7045964125560538,0.647982062780269
val,training_Amsterdam_GE3T_100,Amsterdam,1.35,5,0.28236184708554124,6142,1784,3.442825112107623,0.6272421524663677
val,training_Amsterdam_GE3T_100,Amsterdam,1.4,0,0.3792307692307692,3416,1784,1.9147982062780269,0.5526905829596412
val,training_Amsterdam_GE3T_100,Amsterdam,1.4,2,0.39647757526111,3099,1784,1.7371076233183858,0.5426008968609866
val,training_Amsterdam_GE3T_100,Amsterdam,1.4,3,0.4099806409980641,2865,1784,1.6059417040358743,0.5341928251121076
val,training_Amsterdam_GE3T_100,Amsterdam,1.4,5,0.4250681198910082,2620,1784,1.468609865470852,0.5246636771300448
val,training_Amsterdam_GE3T_100,Amsterdam,1.5,0,0.4500734214390602,940,1784,0.5269058295964125,0.34360986547085204
val,training_Amsterdam_GE3T_100,Amsterdam,1.5,2,0.45643153526970953,867,1784,0.4859865470852018,0.3391255605381166
val,training_Amsterdam_GE3T_100,Amsterdam,1.5,3,0.4626113909337466,797,1784,0.4467488789237668,0.33464125560538116
val,training_Amsterdam_GE3T_100,Amsterdam,1.5,5,0.4642999601116873,723,1784,0.4052690582959641,0.32623318385650224
val,training_Amsterdam_GE3T_100,Amsterdam,1.6,0,0.33439635535307516,411,1784,0.2303811659192825,0.20571748878923768
val,training_Amsterdam_GE3T_100,Amsterdam,1.6,2,0.33087557603686635,386,1784,0.2163677130044843,0.20123318385650224
val,training_Amsterdam_GE3T_100,Amsterdam,1.6,3,0.32590529247910865,370,1784,0.20739910313901344,0.19674887892376683
val,training_Amsterdam_GE3T_100,Amsterdam,1.6,5,0.3123827392120075,348,1784,0.19506726457399104,0.18665919282511212
val,training_Amsterdam_GE3T_103,Amsterdam,1.05,0,0.11389219970864786,99253,6461,15.361863488624053,0.9317443120260022
val,training_Amsterdam_GE3T_103,Amsterdam,1.05,2,0.11429005372771629,98885,6461,15.30490636124439,0.9317443120260022
val,training_Amsterdam_GE3T_103,Amsterdam,1.05,3,0.11459741446604345,98585,6461,15.258473920445752,0.93158953722334
val,training_Amsterdam_GE3T_103,Amsterdam,1.05,5,0.11492672681273569,98284,6461,15.211886704844451,0.93158953722334
val,training_Amsterdam_GE3T_103,Amsterdam,1.1,0,0.16301239275500476,66969,6461,10.365113759479957,0.9263271939328277
val,training_Amsterdam_GE3T_103,Amsterdam,1.1,2,0.1642612910756217,66362,6461,10.271165454264047,0.9257080947221792
val,training_Amsterdam_GE3T_103,Amsterdam,1.1,3,0.1652732674635528,65904,6461,10.200278594644791,0.9255533199195171
val,training_Amsterdam_GE3T_103,Amsterdam,1.1,5,0.1663535534866892,65398,6461,10.121962544497755,0.9250889955115307
val,training_Amsterdam_GE3T_103,Amsterdam,1.15,0,0.24100799967431352,42666,6461,6.603621730382294,0.9162668317597895
val,training_Amsterdam_GE3T_103,Amsterdam,1.15,2,0.24422156182928842,41995,6461,6.499767837796007,0.9158025073518031
val,training_Amsterdam_GE3T_103,Amsterdam,1.15,3,0.24680584551148224,41439,6461,6.413713047515865,0.9148738585358304
val,training_Amsterdam_GE3T_103,Amsterdam,1.15,5,0.25020136504302853,40717,6461,6.301965639993809,0.9134808853118712
val,training_Amsterdam_GE3T_103,Amsterdam,1.2,0,0.34933147378952795,26522,6461,4.104937316204921,0.8916576381365113
val,training_Amsterdam_GE3T_103,Amsterdam,1.2,2,0.35547731554402545,25918,6461,4.011453335396998,0.8907289893205386
val,training_Amsterdam_GE3T_103,Amsterdam,1.2,3,0.35989088514721096,25432,6461,3.936232781303204,0.8882525924779446
val,training_Amsterdam_GE3T_103,Amsterdam,1.2,5,0.3640415101547081,24953,6461,3.8620956508280453,0.88500232162204
val,training_Amsterdam_GE3T_103,Amsterdam,1.25,0,0.47437394576359154,16660,6461,2.5785482123510293,0.8487850177991023
val,training_Amsterdam_GE3T_103,Amsterdam,1.25,2,0.48209329985463195,16240,6461,2.513542795232936,0.8469277201671568
val,training_Amsterdam_GE3T_103,Amsterdam,1.25,3,0.4870753158623153,15938,6461,2.466800804828974,0.8442965485219006
val,training_Amsterdam_GE3T_103,Amsterdam,1.25,5,0.4909518639160333,15643,6461,2.4211422380436467,0.8398080792446989
val,training_Amsterdam_GE3T_103,Amsterdam,1.3,0,0.5935453695042096,10643,6461,1.6472682247330135,0.7856368983129547
val,training_Amsterdam_GE3T_103,Amsterdam,1.3,2,0.6017699115044248,10376,6461,1.6059433524222257,0.7840891502863334
val,training_Amsterdam_GE3T_103,Amsterdam,1.3,3,0.6060387778378054,10198,6461,1.578393437548367,0.7813032038384151
val,training_Amsterdam_GE3T_103,Amsterdam,1.3,5,0.61044957472661,9999,6461,1.547593251818604,0.777588608574524
val,training_Amsterdam_GE3T_103,Amsterdam,1.35,0,0.6689869668246445,7043,6461,1.0900789351493576,0.6991177836248259
val,training_Amsterdam_GE3T_103,Amsterdam,1.35,2,0.676172607879925,6864,6461,1.062374245472837,0.6972604859928804
val,training_Amsterdam_GE3T_103,Amsterdam,1.35,3,0.6817665328384214,6740,6461,1.0431821699427333,0.6964866119795697
val,training_Amsterdam_GE3T_103,Amsterdam,1.35,5,0.6861179361179361,6563,6461,1.015787029871537,0.6915338182943817
val,training_Amsterdam_GE3T_103,Amsterdam,1.4,0,0.6776859504132231,5034,6461,0.7791363566011453,0.6028478563689831
val,training_Amsterdam_GE3T_103,Amsterdam,1.4,2,0.6822059987685812,4908,6461,0.7596347314657174,0.600216684723727
val,training_Amsterdam_GE3T_103,Amsterdam,1.4,3,0.6853902719943298,4826,6461,0.746943197647423,0.5986689366971057
val,training_Amsterdam_GE3T_103,Amsterdam,1.4,5,0.6862780269058296,4689,6461,0.7257390496827116,0.5921683949852964
val,training_Amsterdam_GE3T_103,Amsterdam,1.5,0,0.5850283078213462,3077,6461,0.4762420677913636,0.4318216994273332
val,training_Amsterdam_GE3T_103,Amsterdam,1.5,2,0.5860435743605936,3040,6461,0.47051540009286485,0.43089305061136046
val,training_Amsterdam_GE3T_103,Amsterdam,1.5,3,0.5838706267836381,3000,6461,0.4643244079863798,0.4274880049527937
val,training_Amsterdam_GE3T_103,Amsterdam,1.5,5,0.5822434875066455,2944,6461,0.4556570190373007,0.42377340968890265
val,training_Amsterdam_GE3T_103,Amsterdam,1.6,0,0.4472693032015066,2035,6461,0.31496672341742765,0.29407212505804053
val,training_Amsterdam_GE3T_103,Amsterdam,1.6,2,0.4457021577644146,2020,6461,0.31264510137749574,0.29252437703141926
val,training_Amsterdam_GE3T_103,Amsterdam,1.6,3,0.4434998228834573,2008,6461,0.3107878037455502,0.2906670793994738
val,training_Amsterdam_GE3T_103,Amsterdam,1.6,5,0.44073811213626685,1993,6461,0.30846618170561835,0.28834545735954187
val,training_Amsterdam_GE3T_107,Amsterdam,1.05,0,0.02617921906927832,115188,1775,64.89464788732394,0.8625352112676057
val,training_Amsterdam_GE3T_107,Amsterdam,1.05,2,0.026219345115769285,115009,1775,64.7938028169014,0.8625352112676057
val,training_Amsterdam_GE3T_107,Amsterdam,1.05,3,0.026250364350256333,114871,1775,64.71605633802817,0.8625352112676057
val,training_Amsterdam_GE3T_107,Amsterdam,1.05,5,0.02627987812727975,114740,1775,64.64225352112676,0.8625352112676057
val,training_Amsterdam_GE3T_107,Amsterdam,1.1,0,0.036422934545844096,82238,1775,46.331267605633805,0.8619718309859155
val,training_Amsterdam_GE3T_107,Amsterdam,1.1,2,0.03653862227900701,81972,1775,46.181408450704225,0.8619718309859155
val,training_Amsterdam_GE3T_107,Amsterdam,1.1,3,0.03662521394630696,81774,1775,46.069859154929574,0.8619718309859155
val,training_Amsterdam_GE3T_107,Amsterdam,1.1,5,0.03671047257525887,81471,1775,45.89915492957746,0.8608450704225352
val,training_Amsterdam_GE3T_107,Amsterdam,1.15,0,0.05438249496623367,54346,1775,30.617464788732395,0.859718309859155
val,training_Amsterdam_GE3T_107,Amsterdam,1.15,2,0.05475763016157989,53925,1775,30.380281690140844,0.8591549295774648
val,training_Amsterdam_GE3T_107,Amsterdam,1.15,3,0.055074033947273386,53605,1775,30.2,0.8591549295774648
val,training_Amsterdam_GE3T_107,Amsterdam,1.15,5,0.055545437989437264,53135,1775,29.935211267605634,0.8591549295774648
val,training_Amsterdam_GE3T_107,Amsterdam,1.2,0,0.08523514606487373,33586,1775,18.92169014084507,0.8490140845070423
val,training_Amsterdam_GE3T_107,Amsterdam,1.2,2,0.08645731672311843,33063,1775,18.627042253521125,0.8484507042253521
val,training_Amsterdam_GE3T_107,Amsterdam,1.2,3,0.08732787170995293,32647,1775,18.39267605633803,0.8467605633802817
val,training_Amsterdam_GE3T_107,Amsterdam,1.2,5,0.08841148523032431,32112,1775,18.091267605633803,0.843943661971831
val,training_Amsterdam_GE3T_107,Amsterdam,1.25,0,0.1367299675775822,19815,1775,11.163380281690142,0.8315492957746479
val,training_Amsterdam_GE3T_107,Amsterdam,1.25,2,0.14026418321771358,19271,1775,10.856901408450705,0.8315492957746479
val,training_Amsterdam_GE3T_107,Amsterdam,1.25,3,0.1427946961969984,18814,1775,10.59943661971831,0.828169014084507
val,training_Amsterdam_GE3T_107,Amsterdam,1.25,5,0.14542540938454604,18194,1775,10.250140845070423,0.8180281690140845
val,training_Amsterdam_GE3T_107,Amsterdam,1.3,0,0.21985487108229118,11179,1775,6.298028169014085,0.8022535211267605
val,training_Amsterdam_GE3T_107,Amsterdam,1.3,2,0.2290088638195004,10635,1775,5.9915492957746475,0.8005633802816902
val,training_Amsterdam_GE3T_107,Amsterdam,1.3,3,0.23573448677424721,10247,1775,5.772957746478873,0.7983098591549296
val,training_Amsterdam_GE3T_107,Amsterdam,1.3,5,0.24287441699775436,9803,1775,5.522816901408451,0.7921126760563381
val,training_Amsterdam_GE3T_107,Amsterdam,1.35,0,0.3388544695916045,6134,1775,3.455774647887324,0.7549295774647887
val,training_Amsterdam_GE3T_107,Amsterdam,1.35,2,0.3565333333333333,5725,1775,3.2253521126760565,0.7532394366197183
val,training_Amsterdam_GE3T_107,Amsterdam,1.35,3,0.3677937915742794,5441,1775,3.0653521126760563,0.7476056338028169
val,training_Amsterdam_GE3T_107,Amsterdam,1.35,5,0.3804441880588405,5159,1775,2.9064788732394367,0.7430985915492958
val,training_Amsterdam_GE3T_107,Amsterdam,1.4,0,0.483200621479899,3374,1775,1.9008450704225353,0.7008450704225352
val,training_Amsterdam_GE3T_107,Amsterdam,1.4,2,0.505396049684382,3136,1775,1.7667605633802816,0.6991549295774648
val,training_Amsterdam_GE3T_107,Amsterdam,1.4,3,0.5188619599578503,2970,1775,1.6732394366197183,0.6935211267605634
val,training_Amsterdam_GE3T_107,Amsterdam,1.4,5,0.5413998675204239,2754,1775,1.551549295774648,0.6907042253521126
val,training_Amsterdam_GE3T_107,Amsterdam,1.5,0,0.6057425131213338,1464,1775,0.8247887323943662,0.5526760563380282
val,training_Amsterdam_GE3T_107,Amsterdam,1.5,2,0.6197718631178707,1381,1775,0.7780281690140846,0.5509859154929577
val,training_Amsterdam_GE3T_107,Amsterdam,1.5,3,0.6211340206185567,1329,1775,0.7487323943661972,0.5430985915492957
val,training_Amsterdam_GE3T_107,Amsterdam,1.5,5,0.6246343841403965,1302,1775,0.7335211267605634,0.5414084507042254
val,training_Amsterdam_GE3T_107,Amsterdam,1.6,0,0.5340198602427363,944,1775,0.5318309859154929,0.40901408450704224
val,training_Amsterdam_GE3T_107,Amsterdam,1.6,2,0.535701072881983,928,1775,0.5228169014084507,0.40788732394366195
val,training_Amsterdam_GE3T_107,Amsterdam,1.6,3,0.535701072881983,928,1775,0.5228169014084507,0.40788732394366195
val,training_Amsterdam_GE3T_107,Amsterdam,1.6,5,0.529806259314456,909,1775,0.512112676056338,0.40056338028169014
val,training_Amsterdam_GE3T_108,Amsterdam,1.05,0,0.005219448390670079,159354,433,368.0230946882217,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.05,2,0.005221539790762758,159290,433,367.8752886836028,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.05,3,0.0052228477671386435,159250,433,367.78290993071596,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.05,5,0.005224516387691691,159199,433,367.66512702078523,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.1,0,0.006224205742091005,133560,433,308.4526558891455,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.1,2,0.0062281101344943204,133476,433,308.25866050808315,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.1,3,0.006231833160226857,133396,433,308.07390300230946,0.9630484988452656
val,training_Amsterdam_GE3T_108,Amsterdam,1.1,5,0.006204586909069163,133339,433,307.94226327944574,0.9584295612009238
val,training_Amsterdam_GE3T_108,Amsterdam,1.15,0,0.00757925018902023,108021,433,249.47113163972287,0.9491916859122402
val,training_Amsterdam_GE3T_108,Amsterdam,1.15,2,0.007588065874012259,107895,433,249.18013856812934,0.9491916859122402
val,training_Amsterdam_GE3T_108,Amsterdam,1.15,3,0.007558956161750573,107783,433,248.92147806004618,0.9445727482678984
val,training_Amsterdam_GE3T_108,Amsterdam,1.15,5,0.00756615763136718,107680,433,248.6836027713626,0.9445727482678984
val,training_Amsterdam_GE3T_108,Amsterdam,1.2,0,0.009675535907915589,83490,433,192.8175519630485,0.9376443418013857
val,training_Amsterdam_GE3T_108,Amsterdam,1.2,2,0.009703516927378975,83248,433,192.25866050808315,0.9376443418013857
val,training_Amsterdam_GE3T_108,Amsterdam,1.2,3,0.009725832145552109,83056,433,191.81524249422634,0.9376443418013857
val,training_Amsterdam_GE3T_108,Amsterdam,1.2,5,0.009753753753753754,82817,433,191.26327944572748,0.9376443418013857
