subject_key,site,method,reference_value,reference_voxels,brain_median,brain_p99,nawm_level,lesion_level,lesion_p10,lesion_over_nawm,threshold,dice,recall,predicted_volume_ratio,mean,sd,p_low,p_high,percentile_range
training_Utrecht_Utrecht_29,Utrecht,percentile,,,0.48972861274015367,1.0,0.5774750091462547,0.9465204348190488,0.7835830310517138,1.6390673532667583,,,,,,,19.419642429351807,885.3880932617182,"[1, 99]"
training_Utrecht_Utrecht_31,Utrecht,wm_referenced,531.328857421875,157243.0,0.9396301410682146,1.953168941374968,1.0,1.6684981962695795,1.352896559931591,1.6684981962695795,1.3,0.7875873977890264,0.9429243179699217,1.3944626859621387,,,,,
training_Utrecht_Utrecht_31,Utrecht,z_score,,,0.12243624814072815,3.088245851506529,0.29909007463413784,2.255244461352217,1.3317333302481318,7.540352063206867,,,,,477.0210190394956,181.57686592847148,,,
training_Utrecht_Utrecht_31,Utrecht,percentile,,,0.4588787990016424,0.9999999999999999,0.4911098399439154,0.8480163014638378,0.6795188187423357,1.7267344949974552,,,,,,,42.5776212310791,1037.775021972655,"[1, 99]"
training_Utrecht_Utrecht_35,Utrecht,wm_referenced,497.31378173828125,163128.0,0.9868198152943014,1.3854428865821986,1.0,1.6133941761580681,1.3019141042041171,1.6133941761580681,1.3,0.13505244755244755,0.9017509727626459,12.354085603112841,,,,,
training_Utrecht_Utrecht_35,Utrecht,z_score,,,0.2394053790146592,1.6347363459068258,0.28554099231421504,2.43265176073864,1.342354130541379,8.519448437237696,,,,,456.7457294419525,142.07435495526627,,,
training_Utrecht_Utrecht_35,Utrecht,percentile,,,0.6956640898643083,1.0,0.7057267375058651,1.1740334872127185,0.9362284578124683,1.6635808519341544,,,,,,,37.61188323974609,688.9998413085939,"[1, 99]"
training_Utrecht_Utrecht_37,Utrecht,wm_referenced,486.5915069580078,156308.0,0.9623569514514619,1.9635564461653732,1.0,1.6992501644989515,1.3708560759686466,1.6992501644989515,1.3,0.7932413180348964,0.9512454993019326,1.3983760746564773,,,,,
training_Utrecht_Utrecht_37,Utrecht,z_score,,,0.14324746908879218,2.9951666988515306,0.2504737857112792,2.242289603715816,1.3068582326806157,8.952192730861265,,,,,443.8046678056161,170.82362144560733,,,
training_Utrecht_Utrecht_37,Utrecht,percentile,,,0.46713970345713507,1.0,0.48717415824687016,0.859330408804136,0.6845518833243721,1.7639080280786974,,,,,,,41.18554344177246,955.4498901367193,"[1, 99]"
training_Utrecht_Utrecht_39,Utrecht,wm_referenced,526.9856872558594,155940.0,0.9296793650457222,2.0328575785862,1.0,1.8429496138784511,1.4025531340232347,1.8429496138784511,1.3,0.7073798119567145,0.9607854948497079,1.7164628636829107,,,,,
training_Utrecht_Utrecht_39,Utrecht,z_score,,,0.18260254380672028,3.2413530198943556,0.37757854406226693,2.714800672927301,1.4937260306886055,7.190028977069205,,,,,455.22150275245775,190.06425452916335,,,
training_Utrecht_Utrecht_39,Utrecht,percentile,,,0.4416947111822387,1.0,0.4772831427938423,0.9038898522617871,0.6810104653576599,1.8938231234624041,,,,,,,29.994313983917237,1071.286848144531,"[1, 99]"
training_Utrecht_Utrecht_4,Utrecht,wm_referenced,431.9683532714844,144410.0,0.9502006713087399,1.886700397654807,1.0,1.7007561919721725,1.432861164024289,1.7007561919721725,1.3,0.4459664836166893,0.9746678476527901,3.3710363153232947,,,,,
training_Utrecht_Utrecht_4,Utrecht,z_score,,,0.07428843856028022,2.92573903748194,0.2259172341997963,2.359576868136223,1.543891164873299,10.444430574293701,,,,,399.9172416761563,141.8710339158222,,,
training_Utrecht_Utrecht_4,Utrecht,percentile,,,0.4798718000568616,1.0,0.5075301479045685,0.8967273323518026,0.7479395060019645,1.7668454495838448,,,,,,,37.22845039367676,814.9948638916017,"[1, 99]"
training_Utrecht_Utrecht_41,Utrecht,wm_referenced,537.280517578125,156639.0,0.9419349220998219,1.7486430289712231,1.0,1.6968764725421581,1.378929509279089,1.6968764725421581,1.3,0.7668991416309013,0.9560274201638522,1.4932285570974753,,,,,
training_Utrecht_Utrecht_41,Utrecht,z_score,,,0.22050234093438278,2.8135455138811185,0.4071438938742732,2.6471496210024235,1.6251564174806994,6.501754443159765,,,,,469.22619859248283,167.15053328702868,,,
training_Utrecht_Utrecht_41,Utrecht,percentile,,,0.5117907200993763,0.9999999999999999,0.5469309518976649,0.968671551677864,0.7762541746128809,1.7711039178106527,,,,,,,51.71930694580078,939.511831665039,"[1, 99]"
training_Utrecht_Utrecht_49,Utrecht,wm_referenced,480.42454528808594,168782.0,0.9890027356747094,1.6431242419629348,1.0,1.6198029271176277,1.321536219843397,1.6198029271176277,1.3,0.5280861888373485,0.9148693488179179,2.464848610535048,,,,,
training_Utrecht_Utrecht_49,Utrecht,z_score,,,0.1818177678840721,2.3758153827116453,0.21870383792972573,2.2975930514576395,1.297172734970156,10.505499460854939,,,,,449.0986227886985,143.2344434186525,,,
training_Utrecht_Utrecht_49,Utrecht,percentile,,,0.5717779386569856,1.0,0.5789773215747441,0.9847326507074261,0.7894717045512156,1.700813855763952,,,,,,,55.534915924072266,789.3972167968739,"[1, 99]"
training_Utrecht_Utrecht_8,Utrecht,wm_referenced,432.1254577636719,190420.0,0.9953737625166077,1.4882260119731185,1.0,1.379365668666706,1.1474592629164344,1.379365668666706,1.3,0.017225439151379494,0.6483516483516484,74.27838827838828,,,,,
training_Utrecht_Utrecht_8,Utrecht,z_score,,,0.2009189615509992,1.7393617024086339,0.21535980357141585,1.399553159155149,0.6756552224442551,6.498674014118149,,,,,402.31216772110645,138.43479399663823,,,
training_Utrecht_Utrecht_8,Utrecht,percentile,,,0.6523713957682802,1.0000000000000002,0.6556344679790078,0.9232164015858201,0.7596434439047666,1.4081267027214617,,,,,,,30.452246627807618,643.1003466796876,"[1, 99]"
training_Amsterdam_GE3T_100,Amsterdam,wm_referenced,880.5067749023438,140297.0,1.0171301247734768,1.3902777241139277,1.0,1.429475823297616,1.227247048655771,1.429475823297616,1.3,0.1520582165743456,0.7847533632286996,9.321748878923767,,,,,
training_Amsterdam_GE3T_100,Amsterdam,z_score,,,0.23728962339906423,1.5589879177263313,0.17661428545039237,1.6978285827166022,0.9815291157484259,9.613200757724043,,,,,836.6024955633078,248.588494566414,,,
training_Amsterdam_GE3T_100,Amsterdam,percentile,,,0.7023592469289475,0.9999999999999999,0.6886954226224513,1.0312663186916073,0.8699587693909414,1.4974200275133183,,,,,,,120.27125732421875,1224.148955078125,"[1, 99]"
training_Amsterdam_GE3T_103,Amsterdam,wm_referenced,806.5077514648438,119477.0,0.9559380354951024,1.49183685296829,1.0,1.4924398487856239,1.262375468477215,1.4924398487856239,1.3,0.6224085193157358,0.8503327658257236,1.732394366197183,,,,,
training_Amsterdam_GE3T_103,Amsterdam,z_score,,,0.2319449406417145,2.0530941179817166,0.3816810620767903,2.055143283422789,1.2733136856090952,5.38445180444744,,,,,715.9248068027724,237.3262748987189,,,
training_Amsterdam_GE3T_103,Amsterdam,percentile,,,0.6117141301908441,1.0,0.6436392579490152,1.0004369010488376,0.8337435904695054,1.5543441278531918,,,,,,,90.06369583129883,1203.177985839844,"[1, 99]"
training_Amsterdam_GE3T_107,Amsterdam,wm_referenced,792.235107421875,119600.0,0.9697115480917535,1.4070214360885003,1.0,1.6193519558581755,1.3447614865354183,1.6193519558581755,1.3,0.2468916518650089,0.9397183098591549,6.612394366197183,,,,,
training_Amsterdam_GE3T_107,Amsterdam,z_score,,,0.2797242463322377,1.6571990403537507,0.3751293130794423,2.3260152437193375,1.461087510428639,6.200569144077392,,,,,697.8853642134712,251.51258491074788,,,
training_Amsterdam_GE3T_107,Amsterdam,percentile,,,0.6631991655092304,0.9999999999999999,0.6865262755475171,1.1635295661250116,0.952049556755078,1.6948070417218566,,,,,,,86.03563934326172,1114.691778564454,"[1, 99]"
training_Amsterdam_GE3T_108,Amsterdam,wm_referenced,711.5003051757812,122225.0,1.0432184480331976,1.5105425555541927,1.0,1.5369743783702823,1.2811102062832986,1.5369743783702823,1.3,0.017032013877937235,0.8729792147806005,101.51039260969976,,,,,
training_Amsterdam_GE3T_108,Amsterdam,z_score,,,0.19056981642483314,1.6635212410866147,0.05435027718501408,1.746831283189713,0.9403770670898122,32.14024607902762,,,,,699.2313772709584,225.73809261465385,,,
training_Amsterdam_GE3T_108,Amsterdam,percentile,,,0.671889690622434,0.9999999999999999,0.6415458283504589,1.0185578989442794,0.8389145394192769,1.5876619470244129,,,,,,,61.36899070739746,1074.7514892578126,"[1, 99]"
training_Singapore_Singapore_56,Singapore,wm_referenced,277.20729064941406,129184.0,0.9633377602106935,1.4050500309433718,1.0,1.4131608658463501,1.2482354516749743,1.4131608658463501,1.3,0.6755915317559154,0.7945807396558038,1.3522519223727572,,,,,
training_Singapore_Singapore_56,Singapore,z_score,,,0.30590046188722886,1.7948529434433622,0.42948392680466724,1.8221934738213164,1.2662521496312105,4.242751265171478,,,,,241.88814500486635,82.23624550357422,,,
training_Singapore_Singapore_56,Singapore,percentile,,,0.6650002668125319,1.0,0.6928053366764514,1.006151351702135,0.8810699957968546,1.4522857986759707,,,,,,,23.979785919189453,389.4901123046875,"[1, 99]"
training_Singapore_Singapore_63,Singapore,wm_referenced,177.82485961914062,130983.0,0.9347626508825778,1.51952493793939,1.0,1.4321338810169617,1.2423229073797422,1.4321338810169617,1.3,0.6956426618049225,0.7973752403243334,1.2924851625846359,,,,,
training_Singapore_Singapore_63,Singapore,z_score,,,0.297223907316345,2.010624195080672,0.4883745598547727,1.7545614061608212,1.1984000666740944,3.592655208499339,,,,,148.18569029319158,60.689421117190875,,,
training_Singapore_Singapore_63,Singapore,percentile,,,0.594197329736142,0.9999999999999999,0.6394695558333997,0.9393539476788166,0.8076323889321888,1.468958043600039,,,,,,,13.963405961990357,270.20930877685544,"[1, 99]"
training_Singapore_Singapore_67,Singapore,wm_referenced,415.04815673828125,91360.0,0.9394709954149534,1.4586064070066698,1.0,1.338821325826831,1.1845877274159728,1.338821325826831,1.3,0.6174520535754016,0.59056860742254,0.9129213483146067,,,,,
training_Singapore_Singapore_67,Singapore,z_score,,,0.2562860338473153,2.0072812576757184,0.4604447091465814,1.6032573742178293,1.0830418617694577,3.481975886289175,,,,,358.38879613574943,123.05355991069594,,,
training_Singapore_Singapore_67,Singapore,percentile,,,0.6188600875801383,1.0,0.6632993976161679,0.9120559408380413,0.7988203978989152,1.3750290504045077,,,,,,,40.071427345275886,605.3919006347655,"[1, 99]"
training_Singapore_Singapore_69,Singapore,wm_referenced,384.1767578125,114691.0,0.9171288005500805,1.364805069687872,1.0,1.3654317394387858,1.1747112331817477,1.3654317394387858,1.3,0.5315706121324795,0.6585906841835865,1.4779047944036854,,,,,
training_Singapore_Singapore_69,Singapore,z_score,,,0.3105482468198361,1.708249500705578,0.569282487089598,1.7102060419765985,1.1147527890029922,3.0041430761727144,,,,,314.12667878946104,123.04976986234593,,,
training_Singapore_Singapore_69,Singapore,percentile,,,0.6519550656581892,1.0,0.7163830980551816,1.0004872030244776,0.8522119634060992,1.3965812506472786,,,,,,,30.17519916534424,524.3263867187497,"[1, 99]"
training_Utrecht_Utrecht_19,Utrecht,wm_referenced,463.5464782714844,134119.0,0.9624800791547261,1.8714653163822281,1.0,1.6989064347185827,1.3510477737535775,1.6989064347185827,1.3,0.2645152844144793,0.9362835959221502,6.079240037071362,,,,,
training_Utrecht_Utrecht_19,Utrecht,z_score,,,0.18498591928197408,2.793476064469828,0.29265581287853,2.298288547830765,1.30004803535217,7.853213388195009,,,,,416.27294422202056,161.5328722996704,,,
training_Utrecht_Utrecht_19,Utrecht,percentile,,,0.49641527992875834,1.0,0.5172016008305064,0.9044010699409801,0.7116847317298947,1.7486432147323612,,,,,,,30.79612392425538,867.5111566162112,"[1, 99]"
training_Utrecht_Utrecht_27,Utrecht,wm_referenced,496.130126953125,158776.0,0.9446727639065836,1.4975167728842729,1.0,1.6131649303274513,1.372973512276905,1.6131649303274513,1.3,0.03569245813470236,0.9511400651465798,52.29641693811075,,,,,
training_Utrecht_Utrecht_27,Utrecht,z_score,,,0.2725889118819236,1.908932191781409,0.4363500262409069,2.2512350515245085,1.540301033186614,5.159241242446062,,,,,422.9894801394634,167.61921030177953,,,
training_Utrecht_Utrecht_27,Utrecht,percentile,,,0.6154276269886578,1.0,0.6539146615428526,1.0804478037567145,0.913364535933176,1.6522764625088775,,,,,,,29.748750019073487,742.9631866455084,"[1, 99]"
training_Utrecht_Utrecht_33,Utrecht,wm_referenced,468.82794189453125,154725.0,0.970311121445041,1.4556839129743662,1.0,1.6080492865964864,1.2769027337511718,1.6080492865964864,1.3,0.09290341578327443,0.8812849162011173,17.972067039106147,,,,,
training_Utrecht_Utrecht_33,Utrecht,z_score,,,0.21796901606791252,1.7509134267174684,0.31173488270390465,2.2321263252292076,1.1862719507171104,7.160335429478868,,,,,422.5527838501609,148.44395225517295,,,
training_Utrecht_Utrecht_33,Utrecht,percentile,,,0.6539316994815011,1.0000000000000002,0.6750997169829395,1.108635726656894,0.872529940000302,1.6421807012621077,,,,,,,24.91784767150879,682.46529296875,"[1, 99]"
training_Utrecht_Utrecht_6,Utrecht,wm_referenced,490.88731384277344,165500.0,0.9722301823414911,1.3872658026966147,1.0,1.4047239932645734,1.209092222817897,1.4047239932645734,1.3,0.05915062633669416,0.7515527950310559,24.411490683229815,,,,,
training_Utrecht_Utrecht_6,Utrecht,z_score,,,0.2579043950874954,1.6360522578012546,0.35011555234016334,1.6940231085862911,1.0444174046486256,4.838468606331493,,,,,439.12868448374786,147.83299117412017,,,
training_Utrecht_Utrecht_6,Utrecht,percentile,,,0.6861314320021958,1.0000000000000002,0.7071322147653198,1.0132026674450483,0.8652571402817786,1.4328334168473795,,,,,,,31.879607486724854,680.9911834716801,"[1, 99]"
